nombre,cantidad,unidad_medida,stock_minimo
22209 EKC 3W33,1000,unidad,1
IMO CLASE 3,1000,unidad,1
"BULON PULIDO UNC GALV AZUL 5/16X1""",1000,unidad,1
TUERCA AUTOFRENANTE 5/16| GALV AZUL,1000,unidad,1
"BULON GRADO5 UNC DORADO 3/8X1 1/2""",1000,unidad,1
"TUERCA AUTOFRENANTE 3/8"" GALV AZUL",1000,unidad,1
"ARANDELA PLANA H` GALV AZUL 3/8""",1000,unidad,1
CORREA EVER WEAR B-069,1000,unidad,1
CORREA EVER WEAR B-092,1000,unidad,1
CORREA EVER WEAR B-040,1000,unidad,1
BOTIN COBALTO,1000,unidad,1
CONEX ACERO AJUSTE C/GUIA TU 1/2 X1/4M,1000,unidad,1
ANTIADHERENTE EN PASTA,1000,unidad,1
TORCHA TIG REPARADA,1000,unidad,1
TORCHA MIG REPARADA,1000,unidad,1
SIRGA METALICAS 5 MTS,1000,unidad,1
TF FS 6306 -A NEUM.MULT C/PL,1000,unidad,1
TF MB G NEUM.MULT C/PL,1000,unidad,1
EJE PROLONGADOR MB G221 C/PLAC 221MM,1000,unidad,1
TF DOBLE ZF 16S-1650 NEUM MULT,1000,unidad,1
TAPON ACERO 1/8NPT,1000,unidad,1
TAPON ACERO 1/4 NPT,1000,unidad,1
CUPLA ACERO 1/4 }X10,1000,unidad,1
BUJE DE REDUCCION ACERO M-H 3/4 X1/4,1000,unidad,1
BUJE DE REDUCCION ACERO M-H 1/2 X 3/8,1000,unidad,1
"BUJE DE REDUCCION ACERO ,M-H 3/8 X1/4",1000,unidad,1
BUJE DE REDUCCION ACERO M-H 1/4 X 1/8,1000,unidad,1
UNION DOBLE RECTA PLASTICA 12MM,1000,unidad,1
CONECTOR RECTO PLASTICO 6MM X 1/4M,1000,unidad,1
CODO 90` PLASTICO 6X1/4,1000,unidad,1
RACORD ACERO MANG 3/8 X 1/4M}X10,1000,unidad,1
UNION DOBLE ACERO MANG 3/8,1000,unidad,1
ACOPLE RAP 1/4 X /4H ACERO,1000,unidad,1
PERNO ENCHUFE 1/4 X 3/8 MANG ACERO,1000,unidad,1
ALEMITES RECTOS 1/8 GAS,1000,unidad,1
ALEMITES RECTOS 1/4 GAS,1000,unidad,1
ALEMITES CODO 45 1/8 GAS,1000,unidad,1
ALEMITES CODO 45 1/4 GAS,1000,unidad,1
ALEMITES RECTOS 6X 1MM,1000,unidad,1
BOBINA 24 V .DC,1000,unidad,1
CABLE 1X1.5MM,1000,unidad,1
CABLE 1X2.5MM,1000,unidad,1
JUEGO DE AROS Y JUNTAS PARA COMPRESOR 50L,1000,unidad,1
REDONDEO,1000,unidad,1
"ACOPLE PORTA PICO MANGUERA 1""",1000,unidad,1
O'RING,1000,unidad,1
"C R LARGO 90`SCH 40 3""",1000,unidad,1
PORTE FAROL VIRAJE AMPLIO,1000,unidad,1
PICO DE WIDIA DE ARENADORA MARSIGLIONE DE 5 MM,1000,unidad,1
PICO DE WIDIA DE ARENAD MARSIGLIONE DE 6 MM,1000,unidad,1
BOMBA DE VACIO MODELO S-90 MARCA REGISTRADA MINTMASPRES N` DE SERIE 9491,1000,unidad,1
PC/INTERFACE-EB+SB M/V,1000,unidad,1
CABLE MALETA GEN .3,1000,unidad,1
"CA EST RED 1X1 , 6",1000,unidad,1
"CA EST RECT 100 X 20 X1 ,6",1000,unidad,1
PLANCHUELAS 5X1 /4,1000,unidad,1
TF MB G330 NEUM MULT C/PL EJE 450,1000,unidad,1
EJE PROLONGADOR MB G330 C/PLACNEW 2019 (207MM),1000,unidad,1
ALBAMIX 4570111 ESM PUBLANCO A X 4L,1000,unidad,1
INTERTUF 262 NEGRO A X20L,1000,unidad,1
INTERTUF 262 PARTE B X 4L,1000,unidad,1
MM DPI 55811-G/23,1000,unidad,1
NN IC04196040R,1000,unidad,1
"DISCOPARADESBASTEXPERTOOLS 178X6 4X22 , 2 -A46-BF",1000,unidad,1
"DISCODECORTEXPERTTOOLS 178X1 , 6X22 , 2-A46-BF",1000,unidad,1
HOJA AL AGUA WA 70 080,1000,unidad,1
NETCOLOR FTS VERDE FORESTA X 01,1000,unidad,1
FRATACHO LIJADOR MEDIANO,1000,unidad,1
REGULADOR C/MANGUERA 1.5,1000,unidad,1
MECHA 6 NEIKE,1000,unidad,1
TACOS PH 6,1000,unidad,1
DURLOCK 8 X 1 14,1000,unidad,1
UN 90/3082 REFLECTIVO,1000,unidad,1
UN 90/3077 REFLECTIVO,1000,unidad,1
CLASE 3 REFLECTIVO,1000,unidad,1
CLASE 9 REFLECTIVO,1000,unidad,1
CIRCULO 80,1000,unidad,1
NUMEROS 0 AL 9,1000,unidad,1
VIRUTA FINA X 0 330,1000,unidad,1
REPARACION DE CILINDRO,1000,unidad,1
ALAMBRE MIG 70S6 DE 1.20 MM KG MARCA RMB COL MK24L1010,1000,unidad,1
O'RING 219,1000,unidad,1
O'RING 222,1000,unidad,1
"CANO NL1' (33,7)",1000,unidad,1
"ADAP 1.1/16 JIC X 1""",1000,unidad,1
YUMA 793/0,1000,unidad,1
CINTA DOBLE FAZ,1000,unidad,1
FALON 0.40 X 1.90,1000,unidad,1
102 ILUMINA PATENTES,1000,unidad,1
ESMALTE A POLIU AMARILLO,1000,unidad,1
TAPON [ACERP 1/4 NPT,1000,unidad,1
TOBERAS 250 MIG,1000,unidad,1
PAR GUANTE DESCARNE MOD AMERICANO PRIMER LARG,1000,unidad,1
BARBIJO 3 CAPAS X 50 UNID LIBUS,1000,unidad,1
CORREAS B-57 OPTIBELT,1000,unidad,1
PLANCHUELAS 3X1 /4,1000,unidad,1
ARRANCA MOTORES,1000,unidad,1
"BARRERO WEBER 64 X 47,5",1000,unidad,1
BAJO PARAGOLPE WEBER 200 X 38,1000,unidad,1
BOMB3,1000,unidad,1
GRASA RULEMAN,1000,unidad,1
"CHAPA 430 1,50 1250 X 2500 VY C1A",1000,unidad,1
UPN X 6MTS 80,1000,unidad,1
ALARGUE ROSCA GAS 1/4 X1/4X3,1000,unidad,1
ALBAMIX 4570111 ESM PU BLANCO A X 4L,1000,unidad,1
ALBAMIX 4570100 ESM PU AZUL X4L,1000,unidad,1
ALBAMIX 4570100 ESM PU NEGRO X4L,1000,unidad,1
ALBAMIX 4570100 ESM PU BERMELLON X4L,1000,unidad,1
ALBAMIX 4590020 CONV FDO EPO X800,1000,unidad,1
ESMALTE A POLIU NARANJA AGUILA 0100 X 03,1000,unidad,1
BUL EXAGONAL A8 8 Z PF 20 150,1000,unidad,1
TUER AUTOF BA ACER TOZA 20 150,1000,unidad,1
"CASQUETE TORIESFERICO 2000 6,3",1000,unidad,1
TOPROL,1000,unidad,1
PERNO SUSP NEUM 0 30 X 210 MM ROSCA 1¨ 1/8,1000,unidad,1
TUERCA AUTOF 1¨ 1/8 P/PERNO S /NEUM TORMECAN 3011,1000,unidad,1
BUJE SUSP NEUM 30X68 X 104 3362,1000,unidad,1
BOLSAS CEMENTO DE ALBANILERIA 40KG,1000,unidad,1
HIERRO ALETADO 12MM,1000,unidad,1
"CUÑAS 3Ẍ2 CM/12CM X 4 ,80 GUAYUBIRA",1000,unidad,1
GLASURIT COLOR 22 MUESTRA X 01,1000,unidad,1
GLASURIT COLOR ROJO MUEST 22 X LT,1000,unidad,1
GLASURIT CAT RAP 0028 X 01,1000,unidad,1
"SW ENDURECEDOR PARA PRIMER HS X 0,900",1000,unidad,1
LAMINAS MASILLAR DURAS 12X18,1000,unidad,1
ESPATULA ENDUIR X 10,1000,unidad,1
AISI 430 PVC DE 1.5 X 1250 X 2000,1000,unidad,1
CINTA PAPEL MULTIUSO 18X40,1000,unidad,1
HOJAS LIJA AL AGUAN 80,1000,unidad,1
"ALBALATEX MATE OSCURA TORMENTA BASE F-8,7L",1000,unidad,1
FRATACHO LIJADOR GRUESO,1000,unidad,1
PINCEL PG S2024 V 1 Nº15,1000,unidad,1
BULON G5 HEX USS5/8X3/,1000,unidad,1
TUERCA AUTOFRENANTE 5/8 USS,1000,unidad,1
MANG 3/4 R2 X 2500MM HG 1.5/16 JIC X MF 3/4 NPT,1000,unidad,1
MANGERA,1000,unidad,1
JUEGO DE ACOPLE RAPIDO M X H,1000,unidad,1
PERNO REY SOLO 2¨,1000,unidad,1
PLATOS AGUJEROS,1000,unidad,1
CANO NEGRO BISELADO 1X2 .90MM,1000,unidad,1
LAMPARA LED W ALIC,1000,unidad,1
FICHA KALOP X6+T,1000,unidad,1
TERMINAL DE COBRE HEMBRA LCT DJ436,1000,unidad,1
PUNTERA ROTULADA,1000,unidad,1
PERNO TENSOR 3/4 X 6¨1/2 HELV /165MM /3950,1000,unidad,1
TUERCA AUTOF 3/4 SAE 2991,1000,unidad,1
BLUE PRESS 19MM RIEGO REF 5BAR AZUL,1000,unidad,1
CORREA EVER WEAR B-066,1000,unidad,1
CORREA EVER WEAR B-078,1000,unidad,1
ABRAZADERA TIPO AMERICANA 90/105 ART 3009,1000,unidad,1
85 MTS CABLE TIPO TALLER 2X2 5MM,1000,unidad,1
3BOLSA DE PRECINTOS SYBYD ALT5 NEGRO,1000,unidad,1
3 BOLSA DE PRECINTOS SYBYD ALT 3,1000,unidad,1
REM REPAR AL 4.8X5,1000,unidad,1
FARO RR 650 ELECTRONICO 6 LED C/ REFLECTOR,1000,unidad,1
SOPORTE DE SALIDA ANGULO,1000,unidad,1
TUERCA FIJACION TUBO 5/16 ',1000,unidad,1
TAPON DE NIPLE PLASTICO 5/16,1000,unidad,1
SELLADOR H 25 CC SALADILLO,1000,unidad,1
FARO 660 CRISTAL,1000,unidad,1
FARO 650 VERDE,1000,unidad,1
FARO 650 ROJOS,1000,unidad,1
BOMBA DE VACIO MODELO S-90 MARCA REGISTRADA MINYMASPRES,1000,unidad,1
MANOTA CENTRAL TIPO HUTCH /PINCEN MCHR 7920,1000,unidad,1
PERNO TENSOR 7/8 X 6 ¨1/2 MONT /165MM 3962,1000,unidad,1
TETON REPARACION TENSOR 3/4 -7/8- 1¨ESP 9MM,1000,unidad,1
BALANCIN MANOTA DE CHAPA EMBUJADO MONT 206 2- 021,1000,unidad,1
PERNO BAL 140 MM CON TUERCA ALTA MONT,1000,unidad,1
FARO RECTANGULAR BAIML 607,1000,unidad,1
FARO UNIVERSAL OVAL BAIMIL 1035,1000,unidad,1
"VIGUETAS/4,00MT",1000,unidad,1
110100R 1/2¨NPT-76 CM/HG,1000,unidad,1
EJE PROLONGADOR MB G330 C/PLAC NEW2019 207MM,1000,unidad,1
TAPA DE CAJA TREN RETRACTIL JOST,1000,unidad,1
EJE DE TRANSMISION C /ESFERAS Y RESORTE 27/7 DIENTES,1000,unidad,1
BUJE PLASTICO CAJA TRANS JOST 11,1000,unidad,1
BUJE PLASTICO EJE TRANS JOST 14,1000,unidad,1
TORNILLO 6X1X15 TAPA CAJA TREN RETRAC JOST,1000,unidad,1
TF ESRO 6306 NEUM MULT C/PL IVECO 110-190,1000,unidad,1
GRAPODINA TREN RETR 19X63X30 JOST,1000,unidad,1
ESPINA ELASTICA,1000,unidad,1
"CAÑO COBRE 3/8 ESPESO ,80",1000,unidad,1
TUBO POLIAMIDA 6 6X4 100MTS,1000,unidad,1
BUJE REDUCCION M 3/8 1/4,1000,unidad,1
CHAPA 6.35 X1500 X 7000,1000,unidad,1
CHAPA 9.50 X 1500 X 300 MAT PROCESADO,1000,unidad,1
ANGULOS 1.1/4X3/16,1000,unidad,1
PLANCHUELA 1.1/4X3/16 PUNZ P/CUADRADO 1/2,1000,unidad,1
PLANCHUELA 1.1/4X3/ 16,1000,unidad,1
CORREA EVER WEAR AV 13-1070,1000,unidad,1
CORREA EVER WEAR B-075,1000,unidad,1
"1/2 SOMBRA AL 80% VERDE ANCHO 4,20 MTS FERRETERA",1000,unidad,1
GANCHO MEDIA SOMBRA PVC,1000,unidad,1
DISCO DE CORTE SECUR EXTRA 350X3,1000,unidad,1
DISCO PARA DESBASTESE CUREXTRA 178X7,1000,unidad,1
FLAPSTANDARD28N115ZA-80,1000,unidad,1
"BROCA HSS DIN 338 TW 104 X 5,25MM",1000,unidad,1
"BROCA HSS DIN 338 TW 104 X 15,00MM",1000,unidad,1
VARILLA ROSCADA ZINC SAE1010 1/2 12H,1000,unidad,1
VARILLA ROSCADA ZINC SAE1010 3/4,1000,unidad,1
TUBO 1/2¨HEXAGONAL ALTO IMPACTO 16MM TRAMONTINA,1000,unidad,1
JUEGO DE 2 MANOTAS CENTRALES 75MM P/ACOPLADOS AR COMP,1000,unidad,1
VALV ESF BRONCE PASO TOTAL 3¨,1000,unidad,1
VALV ESF PT BRONCE CROMADO PTFE 1¨,1000,unidad,1
VALV ESF PT BRONCE CROMADO PTFE 1/2,1000,unidad,1
LATEX ANTIHONGO BAÑOS/COCINAS X04,1000,unidad,1
DURALBA EXTETIORES BCO X 04,1000,unidad,1
PINCEL L BRUSHS S 319 Nº20,1000,unidad,1
PINCEL L BRUSHS S 319 Nº15,1000,unidad,1
MINI RODILLO EPOXI 11,1000,unidad,1
DUR LADRILLO SAT CON PEL CERAM X 04,1000,unidad,1
HYDRARRAS X 01,1000,unidad,1
CETOL B/CAOBA X 04,1000,unidad,1
TF MG G3/60 NEUM MULT C/PLATO,1000,unidad,1
SOPORTE TF 1114 DOBLE CARD CT 1314 CO CT,1000,unidad,1
"1,60 X1220X2440 CH/LF CC",1000,unidad,1
"2,00X124X2440 CH /LC CC",1000,unidad,1
"6,35X1500X700 CH/LC CC",1000,unidad,1
TF ZF 16S-1585 TD NEUM M C/PL,1000,unidad,1
VARIOS CORTES CUADRA,1000,unidad,1
VARILLAS ROSCADAS NATURAL 3/4,1000,unidad,1
ZEOCAR MASILLA FORMULA POL X4,1000,unidad,1
6202-2RS1 SKF IND ARG,1000,unidad,1
GH 5 STEYR 114890-D/97,1000,unidad,1
UCP 206 BLP 200988-Z/20,1000,unidad,1
C.R.LARGP 90º SCH 2¨,1000,unidad,1
TETON REPARACION TENSOR 3/4 - 7/8 - 1¨ESP 9MM,1000,unidad,1
NIPLE 1¨X 200 AISI 304,1000,unidad,1
ESMALTE A POLIU NARANJA 2002 0100 X 03,1000,unidad,1
ESMALTE A POLIU NARANJA 03.0100 X 03,1000,unidad,1
PISOS ALBA AZUL X 20,1000,unidad,1
THERMOCONTROL POLIU BCO X 10 KG,1000,unidad,1
MESA PLATO CORRUGADA 60 ALT,1000,unidad,1
PORTAPICOS 250,1000,unidad,1
TORCHAS 501 REPARADAS,1000,unidad,1
EQUIPO GALAGAR MIG 4007 REPARACION DE MASA CON PINZA NUEVA,1000,unidad,1
BUJE RED GALV 3/8 X 1/4 DEMA,1000,unidad,1
NIPLE GALV 1/2 X 15CM,1000,unidad,1
NIPLE GALV 1¨X 15CM,1000,unidad,1
NIPLE GALV 2¨X 5 CM,1000,unidad,1
NIPLE GALV 3/4 X 25CM,1000,unidad,1
NIPLE GALV 1 1/4 X 25 CM,1000,unidad,1
ROSCA C/T GALV 1/2 DEMA,1000,unidad,1
BUJE RED GALV 1 1/4 X 1 DEMA,1000,unidad,1
BUJE RED GALV 1¨X 3/4 DEMA,1000,unidad,1
BUJE RED GALV 1¨1/2 X 1/2 DEMA,1000,unidad,1
CODO GALV 1 1/2 90º MG DEMA,1000,unidad,1
CODO GALV 1/4 90º HH DEMA,1000,unidad,1
CODO GALV 3/4 90º HH DEMA,1000,unidad,1
"CA EST RED 5/8X1,24",1000,unidad,1
CA EST RECT 80X40X2,1000,unidad,1
"CA EST CUAD 30X30X1,6",1000,unidad,1
RUEDA RULEMAN REFORZADAS 125MM,1000,unidad,1
ANGULOS 1X3/16,1000,unidad,1
ACOPLE DNM 2¨ALUMINIO,1000,unidad,1
ACOPLE DTH ¨ALUMINIO,1000,unidad,1
PISOS ALBA GRIS CENIZA X 04,1000,unidad,1
MECHA WIDIA 6MM 731129,1000,unidad,1
TARUGO ESTANDAR DEL 8 CO8 X100,1000,unidad,1
TORNILLO FIX 5X40,1000,unidad,1
ESMALTE A POLIU NEGRO SAT 0100,1000,unidad,1
SATINOL 2 EN 1 NEGRO X 04,1000,unidad,1
CODO 1 LADO AJISTE 1 LADO GAS 5/8 X3/8,1000,unidad,1
TUERCA AJUSTE CONICA 5/8 PASO FINO,1000,unidad,1
MACHO /HBRA 22MM X 3/8 GAS INT,1000,unidad,1
CODO DE AJUSTE 5/8,1000,unidad,1
"CHAPA 430 1,50 1250 X 2000 VY C1 A",1000,unidad,1
CODO GALV 1/4 90º MH DEMA,1000,unidad,1
CODO GALV 3/9 90 º MH DEMA,1000,unidad,1
CODO 1¨90º MH DEMA,1000,unidad,1
CODO GALV 2¨90º MG DEMA,1000,unidad,1
CUPLA C/B GALV 3/8 DEMA,1000,unidad,1
CUPLA C /B GALV 3¨DEMA,1000,unidad,1
TAPA GALV 1/2 H DEMA,1000,unidad,1
TAPA GALV 1 1/4 H DEMA,1000,unidad,1
NIPLE GALV 1/4 X 5 CM,1000,unidad,1
REFLECTOR LED 50W ALIC,1000,unidad,1
FOTOCONTROL MOD VCF -05,1000,unidad,1
LAMPARA 25W COLOR ROJO,1000,unidad,1
LAMPARA HALOGENA 300W,1000,unidad,1
JUEGOS DE PATAS DE APOYO B200 CORTA JOST,1000,unidad,1
CONJUNTO PERNO REY 2¨ JOST,1000,unidad,1
PERNO REY SOLO 2¨ JOST,1000,unidad,1
HIERRO ALETADO 8MM,1000,unidad,1
CLAVOS PUNTA PARIS 2,1000,unidad,1
VLAVOS PUNTA PARIS 2 1/2,1000,unidad,1
ALAMBRE DE FARDO / POR KG,1000,unidad,1
CAÑO CON DOS TELAS 90MM,1000,unidad,1
CAÑO CON DOS TELAS 76MM,1000,unidad,1
CAÑO CON DOS TELAS 60MM,1000,unidad,1
TRICOFLEX AL ALIMENTARIO ASP/EXP 1´ 1 /4,1000,unidad,1
ABRAZADERA TIPO AMERICANA 30/40 ART 300/.5,1000,unidad,1
PERNO BAL 200MM CON TUERCA ALT MONT,1000,unidad,1
BUJE BALANCIN MONT 206 5096 CIABAT,1000,unidad,1
VALVULA A BOTON 5 VIAS 1/4 VE-30397,1000,unidad,1
BULON G 5 HEX USS 5/8X3,1000,unidad,1
TUERCA AUTOFRENANTE 5/8 11USS,1000,unidad,1
VALVULAS BOTON 5 VIAS X 1/4,1000,unidad,1
PLATO PORTACRUCETA N4576 DOBLE AGUJ CT726,1000,unidad,1
PLATO P/ORDEN DE TF N 1310 GRANDE 1160-974-OTRO,1000,unidad,1
BULON G 5 HEX WHIT 12 1/2X7,1000,unidad,1
TUERCA AUTOFRENANTE 1/2 12WITH,1000,unidad,1
ZEOCAR MASILLA FINISH X 04,1000,unidad,1
"VIRUTA MEDIANA X 0,330",1000,unidad,1
"VIRUTA FINA X 0,330",1000,unidad,1
PIEDRA PARTIDA C /BOLSON 1TN,1000,unidad,1
CALCO PRECAUCION Y MANTENIMIENTO SEMIRREMOLQUES OKM NO CIRCULAR OPERE EQUIPO A 750 RPM,1000,unidad,1
CALCO PARA CARTEL DE EQUINA DE CALLE QUINTA,1000,unidad,1
RODILLO TEFLON SIMPLES,1000,unidad,1
CA EST RECT 50X30X2,1000,unidad,1
"CAMACHO CON BASE 2""1/2",1000,unidad,1
"HEMBRA ROSCA MACHO ATMOSFERICO 2""1/2",1000,unidad,1
"TAPA MANIJA BRONCE 2""1/2",1000,unidad,1
HOJA LIJA AL AGUA 80,1000,unidad,1
RESORTE SOSTEN MANGUERA LARGO P/ SEMA RR372G,1000,unidad,1
PLANCHUELA 1.1/4X3/16 PUNZ,1000,unidad,1
VARIOS CORTE TE,1000,unidad,1
EJE PROLONGADOR MB G330 C/PLACNEW 2019,1000,unidad,1
AUTOPOLISH COLORIN X 0450,1000,unidad,1
FARECLA G3 WAX /EX CERA WAX TOP X0.500,1000,unidad,1
SELLADOR PARA CORRECTORES X 0200,1000,unidad,1
RET. 6302LX DBH IND.ARG.,1000,unidad,1
SN- 507 SOPORTE 42130-Y/16,1000,unidad,1
H- 307 MANGUITO 230100104153189,1000,unidad,1
22207 EK SKF 89447-B/05,1000,unidad,1
BAJADAS COMPLETAS CON CURVAS DE ALUMINIO Y TAPA CROMADA,1000,unidad,1
MTS DE TUBO POLIAMIDA 1/4,1000,unidad,1
MTS DE TUBO HYTRELL 5/16,1000,unidad,1
ACOPLES DE CARROCERIA,1000,unidad,1
SELLA CARROCERIA X 310,1000,unidad,1
ABRAZADERA 60-80,1000,unidad,1
ABRAZADERA 80-100,1000,unidad,1
ESMALTE A. POLIU. NEGRO SATINADO. 0100 X 03,1000,unidad,1
BOLSA CEMENTO 50 KG AVELLANEDA,1000,unidad,1
FONDO EPOXI GRIS ANTI.8007 X 04,1000,unidad,1
ESMALTE A. POLIU.NEGRO SAT 0100 X 04,1000,unidad,1
LLAVES ESFERICAS 2 IMPORTADAS,1000,unidad,1
"ARANDELA ATMOSFERICO 2""1/2",1000,unidad,1
"ARANDELA ATMOSFERICO 3""",1000,unidad,1
"ARANDELA ATMOSFERICO 4""",1000,unidad,1
"TUERCA EXAGONAL LIVIANA UNC GALV.AZUL 5/16""",1000,unidad,1
"KGR DE ARANDELA PLANA Hº GALV.AZUL 5/16""",1000,unidad,1
"TUERCA EXAGONAL LIVIANA UNC NATURAL 3/4""",1000,unidad,1
"MANDRIL DE 13 MM 1/2""X 20UNF (1,5 A 13MM)",1000,unidad,1
BULON G2 ZN HEX 5/16X1/,1000,unidad,1
"MACHO ROSCA MACHO A.RAP.ALUMINIO 3""",1000,unidad,1
"TAPA A.RAP.ALUMINIO 4""",1000,unidad,1
"HEMBRA ROSCA MACHO A.RAP.ALUMINIO 4""",1000,unidad,1
DIFERENCIA CAMBIO DE PIEZAS,1000,unidad,1
"JUNTA GIRAT 1/2"" 90º M/H INOX 2000 PSI",1000,unidad,1
SK-511 AL 2 TAPA,1000,unidad,1
SK-513 AL 3CON ROSCA DE 4,1000,unidad,1
U CHICO 50X25X5,1000,unidad,1
CA. EST. RECT. 80X40X2,1000,unidad,1
CERRADURAS TRABEX 2.104 TRABEX 2104 PP,1000,unidad,1
RUEDA RULEMAN REFORZADAS 125 MM.,1000,unidad,1
ARTEFACTO C/BRAZO TIPO PERA ART.40625,1000,unidad,1
FOTOCONTROL MOD.VCF-05,1000,unidad,1
CAÑO PARA ALUMBRADO DE 50,1000,unidad,1
CAJA TABLEPLAST 1002CH,1000,unidad,1
TOMA 10 AMP EXULT,1000,unidad,1
REFLECTOR LED 50W RICHI,1000,unidad,1
LAMPARA LED 48W ALIC E27,1000,unidad,1
PANTALLA DE ALUMINIO DIAMETRO 40 TEA,1000,unidad,1
GANCHOS DE ALUMINIO Nº41,1000,unidad,1
PORTALAMPARA DE PORCELANA EDISON,1000,unidad,1
FICHA KALOP 2X16 CON TIERRA,1000,unidad,1
BOLSA DE PRECINTOS SYBYD ALT3 NEGROS,1000,unidad,1
LLAVE 1 PUNTO EXT EXULT,1000,unidad,1
MODULO DE COMBINACION EXULT,1000,unidad,1
MODULO DE TOMA EXULTT,1000,unidad,1
BASTIDOR 3 MODULOS EXULTT,1000,unidad,1
TAPA CIEGO RECTANGULAR EXULTT,1000,unidad,1
CAJA RECTANGULAR PLASTICA RICHI,1000,unidad,1
"MTS. CABLE 1X2,5MM",1000,unidad,1
"MTS. CABLE 1X1,5MM",1000,unidad,1
MTS CABLE T.T TALLER 2 X1.5,1000,unidad,1
RET. 9315LX DBH IND.ARG.,1000,unidad,1
RET. 5805MX DBH IND.ARG,1000,unidad,1
2- 133 O'RING IND. ARG.,1000,unidad,1
TF FS 4205-A NEUM.MULT. C/PL,1000,unidad,1
VALV MARIPOSA WAFER Ø 80 PAL,1000,unidad,1
TF EA11109LA NEUM.MULT.LA C/PLFORD 1729 AUTOM 2016,1000,unidad,1
AGROTILENO 3X200 NEGRO,1000,unidad,1
CORREA EVER WEAR A-050,1000,unidad,1
RUEDA FIJA 80MM. ART.4116,1000,unidad,1
RUEDA POLIP. GIRAT 80X30MM ART 4106 CON FRENO,1000,unidad,1
CAMISA OMBU AZULINO/BEIGE. 38/48,1000,unidad,1
PANTALON OMBU AZULINO.BEIGE.BLANCO. 38/60,1000,unidad,1
CORREA EVER WEAR B-051,1000,unidad,1
SINTETICA 1 TELA 2MM. GU,1000,unidad,1
SINTETICA 1 TELA 6MM.GU,1000,unidad,1
COPA DIAMANTADA 10MM (IC04244582V),1000,unidad,1
FIX TORNILLO P/ MADERA 4 X 30,1000,unidad,1
TARUGO NT 10,1000,unidad,1
TIRAFONDO HEXAG ZN BLANCO 3/16X1.1/2,1000,unidad,1
TIRAFONDO HEXAG ZN BLANCO 1/4X2/,1000,unidad,1
LAMPARA LED 48W E427 ALIC,1000,unidad,1
ADAPTADOR TBC DE EDISON A GOLIATH,1000,unidad,1
MTS. CABLE TIPO TALLER 2X1 MM,1000,unidad,1
"MTS. CABLE TIPO TALLER 2X2,5MM",1000,unidad,1
CUAD A4 ESP TF 84HJ AVON,1000,unidad,1
PH LASER 35 / 36 / 78 / 85A FULL,1000,unidad,1
VBOLIGRAFO OPACO,1000,unidad,1
CORRECTOR LAPIZ,1000,unidad,1
TIJERA 23CM,1000,unidad,1
CARP A4,1000,unidad,1
BROCHES A0X1000MT,1000,unidad,1
TANQUE BALL POINT AZUL,1000,unidad,1
PERFO METAL P/20HJS,1000,unidad,1
"BULON PULIDO UNC GALV.AZUL 5/16X3""",1000,unidad,1
TUERCA AUTOFRENANTE 5/8,1000,unidad,1
ANGULO 7/8X1/8,1000,unidad,1
ANGULO 1.1/4X3/16,1000,unidad,1
CARBONICO AZUL X50H COXI COXI,1000,unidad,1
VALV MARIPOSA WAFER Ø 65 PAL,1000,unidad,1
"11Ø100 R 1/2""NPT -76 CM/HG",1000,unidad,1
"C.R.LARGO 90º SCH 40 2""",1000,unidad,1
ACTUADOR 90 D.63 2E F05/F07,1000,unidad,1
ADAPTADOR 14*11*16,1000,unidad,1
CODO AJUSTE 90 TUBO 8 X 1/4M,1000,unidad,1
CONEC. RECTO AJUSTE TU 8 X 1/4M,1000,unidad,1
CODO AJUSTE 90 TUBO 3/8 X 1/4M,1000,unidad,1
CONEC. RECTO AJUSTE TU 3/8 X 1/4M,1000,unidad,1
TUERCA AJUSTE 3/8 (X10),1000,unidad,1
ROLLO RIEGO BLUE PRESS 3/4X50MTS,1000,unidad,1
CONEXION RAPIDO 3/4 REHAU ART 266955300 REHAU,1000,unidad,1
PISICINA N 38MM,1000,unidad,1
ART. 1056 APOYARADIADOR CHEV. PICK-UP,1000,unidad,1
ALF.ORIG. CAMION CHEVROLET 68/73 661,1000,unidad,1
ESPUMA DE POLIETILENO C/ALUMINIO 10 MM,1000,unidad,1
NIPLE GALV. 2 1/2 X 10CM,1000,unidad,1
7137 ETMA,1000,unidad,1
SILICONA INT X 5 LTS. MANZANA BOTELLON,1000,unidad,1
REVIVIDOR CUBIERTAS X 5 LTS.,1000,unidad,1
"NIPLE 150 304 1.1/4* 42,20X100",1000,unidad,1
"1/2 NIPLE 150 304 1/2¨21,34X3500",1000,unidad,1
"1/2 NIPLE 150304 3/4 26,60 X 40",1000,unidad,1
"TE A-403 316 1.1/4 42,2X200 L",1000,unidad,1
"BUJE 150 304 1,1/4¨X1¨42,2X33,4",1000,unidad,1
"BUJE 150 304 1¨X 3/4¨33,4X26,6",1000,unidad,1
"U DOBLE 150316 3/4 26,60",1000,unidad,1
"CODO 90 A-403 304 3/4¨26,67,X1,65 L",1000,unidad,1
"3141-12003 CCC CON COSTURA 304 26,60 X 2,87L A-312",1000,unidad,1
"5151-10767 LLAVE DE PASO 150 316 1.1/4´ 42,20",1000,unidad,1
"5151-13992 LLAVE DE PASO 150 316 1/2´ 21,34 LT",1000,unidad,1
"5151-10764 LLAVE DE PASO 150 316 3/4´ 26,60",1000,unidad,1
